Date,Symbol,Open,High,Low,Close,Close_Adj
2017-09-28,hk00080,0.164,0.168,0.164,0.168,0.166
2017-09-27,hk00080,0.17,0.172,0.166,0.166,0.17
2017-09-26,hk00080,0.16,0.174,0.156,0.17,0.162
2017-09-25,hk00080,0.157,0.166,0.157,0.162,0.158
2017-09-22,hk00080,0.161,0.161,0.146,0.158,0.161
2017-09-21,hk00080,0.157,0.161,0.157,0.161,0.157
2017-09-20,hk00080,0.159,0.16,0.155,0.157,0.16
2017-09-19,hk00080,0.16,0.16,0.16,0.16,0.163
2017-09-18,hk00080,0.155,0.169,0.155,0.163,0.156
2017-09-15,hk00080,0.156,0.156,0.155,0.156,0.163
2017-09-14,hk00080,0.163,0.163,0.156,0.163,0.165
2017-09-13,hk00080,0.153,0.17,0.153,0.165,0.156
2017-09-12,hk00080,0.156,0.159,0.155,0.156,0.156
2017-09-11,hk00080,0.156,0.156,0.156,0.156,0.158
2017-09-08,hk00080,0.16,0.16,0.158,0.158,0.165
2017-09-07,hk00080,0.159,0.166,0.159,0.165,0.167
2017-09-06,hk00080,0.166,0.167,0.164,0.167,0.164
2017-09-05,hk00080,0.159,0.164,0.156,0.164,0.164
2017-09-04,hk00080,0.161,0.164,0.159,0.164,0.167
2017-09-01,hk00080,0.164,0.168,0.159,0.167,0.161
2017-08-31,hk00080,0.151,0.172,0.151,0.161,0.155
2017-08-30,hk00080,0.155,0.164,0.153,0.155,0.155
2017-08-29,hk00080,0.153,0.165,0.145,0.155,0.161
2017-08-28,hk00080,0.0,0.0,0.0,0.161,0.161
2017-08-25,hk00080,0.155,0.161,0.152,0.161,0.162
2017-08-24,hk00080,0.161,0.165,0.159,0.162,0.165
2017-08-22,hk00080,0.159,0.168,0.147,0.165,0.156
2017-08-21,hk00080,0.158,0.167,0.139,0.156,0.152
2017-08-18,hk00080,0.144,0.152,0.144,0.152,0.138
2017-08-17,hk00080,0.142,0.142,0.136,0.138,0.143
2017-08-16,hk00080,0.141,0.149,0.14,0.143,0.157
2017-08-15,hk00080,0.14,0.158,0.131,0.157,0.148
2017-08-14,hk00080,0.151,0.151,0.14,0.148,0.146
2017-08-11,hk00080,0.146,0.146,0.146,0.146,0.146
2017-08-10,hk00080,0.154,0.158,0.146,0.146,0.154
2017-08-09,hk00080,0.158,0.164,0.145,0.154,0.16
2017-08-08,hk00080,0.168,0.168,0.16,0.16,0.17
2017-08-07,hk00080,0.168,0.17,0.168,0.17,0.168
2017-08-04,hk00080,0.164,0.168,0.164,0.168,0.168
2017-08-03,hk00080,0.171,0.171,0.163,0.168,0.17
2017-08-02,hk00080,0.166,0.171,0.162,0.17,0.169
2017-08-01,hk00080,0.169,0.17,0.165,0.169,0.165
2017-07-31,hk00080,0.168,0.168,0.165,0.165,0.165
2017-07-28,hk00080,0.171,0.176,0.165,0.165,0.171
2017-07-27,hk00080,0.164,0.171,0.163,0.171,0.168
2017-07-26,hk00080,0.166,0.168,0.166,0.168,0.166
2017-07-25,hk00080,0.163,0.166,0.163,0.166,0.166
2017-07-24,hk00080,0.166,0.166,0.166,0.166,0.169
2017-07-21,hk00080,0.168,0.17,0.167,0.169,0.169
2017-07-20,hk00080,0.172,0.177,0.169,0.169,0.172
2017-07-19,hk00080,0.166,0.172,0.165,0.172,0.166
2017-07-18,hk00080,0.164,0.167,0.162,0.166,0.17
2017-07-17,hk00080,0.18,0.18,0.166,0.17,0.17
2017-07-14,hk00080,0.17,0.174,0.165,0.17,0.168
2017-07-13,hk00080,0.165,0.168,0.163,0.168,0.17
2017-07-12,hk00080,0.173,0.173,0.168,0.17,0.167
2017-07-11,hk00080,0.163,0.167,0.163,0.167,0.167
2017-07-10,hk00080,0.173,0.173,0.162,0.167,0.177
2017-07-07,hk00080,0.176,0.179,0.172,0.177,0.173
2017-07-06,hk00080,0.17,0.174,0.166,0.173,0.172
2017-07-05,hk00080,0.174,0.174,0.165,0.172,0.176
2017-07-04,hk00080,0.177,0.177,0.171,0.176,0.177
2017-07-03,hk00080,0.178,0.184,0.174,0.177,0.18
2017-06-30,hk00080,0.175,0.184,0.171,0.18,0.173
2017-06-29,hk00080,0.177,0.18,0.168,0.173,0.177
2017-06-28,hk00080,0.185,0.194,0.173,0.177,0.185
2017-06-27,hk00080,0.211,0.217,0.168,0.185,0.211
2017-06-26,hk00080,0.226,0.231,0.21,0.211,0.231
